Title,Year,Duration,Genre,Rating,Votes,Director,Actor1,Actor2,Actor3,genre_list,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Unknown,genre_War,genre_Western,Director_enc,Actor1_enc,Actor2_enc,Actor3_enc
Do Aur Do Paanch,(1980),0.0,"Action, Comedy, Drama",7.0,954,Rakesh Kumar,Shashi Kapoor,Amitabh Bachchan,Hema Malini,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,2082,173,920
Do Badan,(1966),,"Family, Romance",7.3,92,Raj Khosla,Asha Parekh,Manoj Kumar,Simi Garewal,"['Family', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,368,1308,2586
Do Behnen,(1959),,"Drama, Romance",5.5,15,Kedar Kapoor,Shyama,Rajendra Kumar,Chand Usmani,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1269,2142,1882,584
Do Bhai,(1969),0.0,"Action, Crime, Drama",6.2,34,Brij,Ashok Kumar,Mala Sinha,Jeetendra,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,376,1258,1055
Do Bhai,(1994),,Unknown,4.8,12,Juhi Chawla,Unknown,Unknown,Unknown,['Unknown'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1134,2385,2681,2853
Do Bigha Zamin,(1953),0.0,Drama,8.4,0,Bimal Roy,Balraj Sahni,Nirupa Roy,Ratan Kumar,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,442,1603,2103
Do Boond Pani,(1971),0.0,"Action, Drama",6.3,15,Khwaja Ahmad Abbas,Jalal Agha,Simi Garewal,Kiran Kumar,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,883,2426,1209
Do Chehere,(1977),,"Drama, Family",3.5,6,Kewal Misra,Dharmendra,Veerendra,Aruna Irani,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,631,2735,371
Do Chehre,(2015),0.0,Action,5.3,20,Ashok Gaekwad,Krishna Abhishek,Mohnish Bahl,Negar Khan,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,1080,1416,1670
Do Dil,(1966),,Romance,6.4,27,Hrishikesh Mukherjee,Biswajit Chatterjee,Mumtaz,Rajshree,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,962,503,1455,2031
Do Dil Diwane,(1981),,Romance,6.5,15,C.V. Rajendran,Kamal Haasan,Rati Agnihotri,Unni Mary,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,559,982,1975,2854
Do Dilon Ke Khel Mein,(2010),,"Comedy, Drama, Romance",5.5,35,Akash Pandey,Rajesh Khanna,Annu Kapoor,Nausheen Ali Sardar,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146,1702,240,1633
Do Dilon Ki Dastaan,(1985),,Romance,5.1,26,A.C. Trilogchander,Sanjay Dutt,Padmini Kolhapure,Shakti Kapoor,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1969,1647,2438
Do Dishayen,(1982),0.0,"Drama, Romance",6.0,20,Dulal Guha,Dharmendra,Shreeram Lagoo,Nirupa Roy,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,744,631,2387,1715
Do Dooni Chaar,(2010),0.0,"Comedy, Drama",7.5,0,Habib Faisal,Rishi Kapoor,Neetu Singh,Aditi Vasudev,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,1835,1559,73
Do Dooni Char,(1968),0.0,"Comedy, Drama",7.2,66,Debu Sen,Kishore Kumar,Asit Kumar Sen,Surekha,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,1067,371,2733
Do Fantoosh,(1994),,Comedy,2.7,11,Sikander Bharti,Veerendra,Sadashiv Amrapurkar,Vikas Anand,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,2426,2111,2947
Do Gaz Zameen Ke Neeche,(1972),0.0,Horror,6.1,88,Tulsi Ramsay,Surendra Kumar,Pooja,Imtiaz,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2919,2286,1702,953
Do Ghadi Ki Mouj,(1935),0.0,Unknown,5.4,5,Homi Master,Ruby Mayer,Dinshaw Bilimoria,Jillo,['Unknown'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,954,1871,636,1071
Do Gulab,(1983),,"Drama, Romance",6.8,5,Durai,Vijay Arora,Rakesh Bedi,Dilip Dhawan,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,745,2441,1918,716
Do Hawaldar,(1979),,Drama,5.9,15,Kedar Kapoor,Asrani,Zarina Wahab,Jagdeep,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,389,2859,992
Do Jasoos,(1975),0.0,"Comedy, Mystery",6.1,100,Naresh Kumar,Raj Kapoor,Rajendra Kumar,Shailendra Singh,"['Comedy', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1674,1670,1882,2433
Do Jhoot,(1975),,Romance,5.8,9,Jitu Thakar,Vinod Mehra,Moushumi Chatterjee,Pran,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1109,2489,1436,1845
Do Kaliyaan,(1968),0.0,"Drama, Family, Musical",6.5,71,R. Krishnan,S. Panju,Mala Sinha,Biswajit Chatterjee,"['Drama', 'Family', 'Musical']",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1952,1877,1258,545
Do Kaliyan,(1948),,Unknown,6.9,8,Raja Paranjpe,Badriprasad,Baby Bhate,Gopal Bokre,['Unknown'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2034,437,415,857
Do Knot Disturb,(2009),0.0,"Comedy, Drama",3.6,0,David Dhawan,Govinda,Sushmita Sen,Riteish Deshmukh,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,767,2584,2169
Do Ladke Dono Kadke,(1979),,"Comedy, Crime",6.0,111,Basu Chatterjee,Navin Nischol,Amol Palekar,Moushumi Chatterjee,"['Comedy', 'Crime']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1425,175,1544
Do Lafzon Ki Kahani,(2016),0.0,"Action, Drama, Romance",6.5,0,Deepak Tijori,Kajal Aggarwal,Anil George,Randeep Hooda,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,658,976,206,2071
Do Matwale,(1991),,Action,3.2,32,Ajay Kashyap,Sanjay Dutt,Sonam,Chunky Panday,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1969,2465,615
Do Musafir,(1978),0.0,"Drama, Family, Romance",7.1,22,Devendra Goel,Shashi Kapoor,Rekha,Ashok Kumar,"['Drama', 'Family', 'Romance']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,680,2082,2003,409
Do Nambar Ke Amir,(1974),0.0,"Crime, Drama",7.2,5,P.D. Shenoy,Asha Sachdev,Sajid Khan,A.K. Hangal,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765,369,2133,1
Do Numbri,(1998),0.0,Action,3.8,24,T.L.V. Prasad,Mithun Chakraborty,Sneha,Sadashiv Amrapurkar,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864,1304,2439,2247
"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",(2009),,Drama,6.4,172,Deepti Naval,Rajit Kapoor,Manisha Koirala,Sanaj Naval,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,1712,1290,2313
Do Phool,(1958),0.0,"Drama, Family",6.0,7,Abdul Rashid Kardar,Kumari Naaz,Master Romi,Vijaya Choudhury,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1101,1338,2937
Do Phool,(1974),0.0,"Action, Comedy, Drama",6.7,59,S. Ramanathan,Ashok Kumar,Vinod Mehra,Aruna Irani,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314,376,2793,371
Do Premee,(1980),0.0,"Action, Thriller",5.7,54,Raj Khosla,Rishi Kapoor,Moushumi Chatterjee,Om Prakash,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,1835,1436,1745
Do Qaidi,(1989),0.0,"Action, Thriller",4.4,104,Ajay Kashyap,Sanjay Dutt,Govinda,Farha Naaz,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118,1969,763,785
Do Raaste,(1969),0.0,"Drama, Romance",7.0,273,Raj Khosla,Rajesh Khanna,Mumtaz,Balraj Sahni,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1702,1455,481
Do Raha,(1971),0.0,Drama,6.3,9,Feroz Chinoy,Anil Dhawan,Radha Saluja,Roopesh Kumar,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,248,1822,2208
Do Rahain,(1997),,"Action, Drama",4.4,16,Lekh Tandon,Milind Gunaji,Meenakshi Sheshadri,Kanwaljit Singh,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,1296,1357,1154
Do Roti,(1957),,"Action, Comedy, Crime",5.9,7,Ismail Memon,Nirupa Roy,Balraj Sahni,Johnny Walker,"['Action', 'Comedy', 'Crime']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1463,428,1082
Do Shikari,(1979),,"Action, Adventure, Drama",6.3,18,Raja Nawathe,Kuljit Pal,Vinod Khanna,Rekha,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,1095,2791,2136
Do Sholay,(1977),0.0,Action,3.3,6,Sukhdev Ahluwalia,C.S. Aasie,Lata Arora,Billa,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2766,520,1180,533
Do Sitare,(1951),,"Drama, Romance",7.7,9,D.D. Kashyap,Suraiya,Dev Anand,Prem Nath,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,611,2280,596,1874
Do Thug,(1975),,"Action, Crime, Drama",6.3,7,S.D. Narang,Shatrughan Sinha,Hema Malini,Ajit,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,2084,818,111
Do Ustad,(1959),0.0,"Action, Crime, Drama",7.1,69,Tara Harish,Raj Kapoor,Madhubala,Sulochana Latkar,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887,1670,1230,2695
Do Ustad,(1982),,Action,4.6,7,S.D. Narang,Shatrughan Sinha,Reena Roy,Danny Denzongpa,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,2084,1998,637
Do Waqt Ki Roti,(1988),0.0,Action,6.4,24,Satpal,Feroz Khan,Sanjeev Kumar,Reena Roy,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513,714,2202,2130
Do Yaar,(1972),,Action,4.9,8,Kewal Misra,Vinod Khanna,Shatrughan Sinha,Rekha,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,2487,2325,2136
DOA: Death of Amar,(2014),0.0,Thriller,7.1,29,Param Gill,Steven a Dsouza,Zareen Khan,Rajeev Khandelwal,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1794,2222,2858,1991
Dobaara,(2018),0.0,"Drama, Romance",6.9,59,Bejoy Nambiar,Manav Kaul,Parvathy Omanakuttan,Unknown,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,483,1192,1674,2853
Dobaara: See Your Evil,(2017),0.0,"Horror, Mystery",3.7,325,Prawaal Raman,Adil Hussain,Huma Qureshi,Madalina Bellariu Ion,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1904,69,841,1322
Dobara,(2004),0.0,"Musical, Drama",3.2,129,Shashi Ranjan,Jackie Shroff,Raveena Tandon,Mahima Chaudhry,"['Musical', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2596,870,1980,1353
Doctor,(1940),0.0,Drama,6.5,6,Phani Majumdar,Subodh Mitra,Pankaj Mullick,Ahindra Choudhury,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,2225,1659,91
Doctor I Love You,(2021),,Thriller,7.9,65,Mukul Abhyankar,Shiraz Hussain,Sheetal Shah,Unknown,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1605,2099,2336,2853
Doli,(1969),0.0,"Drama, Romance",7.2,59,Adurthi Subba Rao,Rajesh Khanna,Babita Kapoor,Prem Chopra,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,1702,411,1872
Doli Saja Ke Rakhna,(1998),0.0,"Drama, Romance",6.4,505,Priyadarshan,Akshaye Khanna,Jyotika,Anupam Kher,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1924,148,993,312
Dolly Ki Doli,(2015),0.0,"Comedy, Romance",4.5,0,Abhishek Dogra,Malaika Arora,Karan Ashar,Mohd. Zeeshan Ayyub,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,1182,1045,1510
Dolly Kitty and Those Twinkling Stars,(2019),0.0,"Comedy, Drama",5.4,0,Alankrita Shrivastava,Konkona Sen Sharma,Bhumi Pednekar,Amol Parashar,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1074,460,205
Dombivli Return,(2019),0.0,"Drama, Thriller",4.9,46,Mahendra Teredesai,Sandeep Kulkarni,Rajeshwari Sachdev,Amol Parashar,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1419,1958,1896,205
Don,(2006),0.0,"Action, Crime, Thriller",7.2,0,Farhan Akhtar,Shah Rukh Khan,Priyanka Chopra Jonas,Arjun Rampal,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,774,2038,1785,354
Don,(1978),0.0,"Action, Crime, Thriller",7.8,0,Chandra Barot,Amitabh Bachchan,Zeenat Aman,Pran,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,575,206,2864,1845
Don 2,(2011),0.0,"Action, Crime, Thriller",7.1,0,Farhan Akhtar,Shah Rukh Khan,Florian Lukas,Om Puri,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,774,2038,709,1746
Don Muthu Swami,(2008),0.0,"Comedy, Drama",4.7,60,Ashim S. Samanta,Mithun Chakraborty,Ali Asgar,Arun Bakshi,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,1304,123,366
Dongri Ka Raja,(2016),0.0,"Action, Drama, Musical",3.9,155,Hadi Abrar,Ronit Roy,Ashmit Patel,Gashmeer Mahajani,"['Action', 'Drama', 'Musical']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,892,1862,349,815
Doodh Aur Apheem,(2006),0.0,"Adventure, Drama, Music",6.7,17,Joel Palombo,Swaroop Khan,Nizam Khan,Mohamad Khan,"['Adventure', 'Drama', 'Music']",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1112,2309,1619,1497
Doodh Ka Karz,(1990),0.0,"Action, Drama, Fantasy",4.6,118,Ashok Gaekwad,Jackie Shroff,Neelam Kothari,Prem Chopra,"['Action', 'Drama', 'Fantasy']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,373,870,1547,1872
Dooj Ka Chand,(1964),,"Drama, Family",5.0,8,Nitin Bose,Raaj Kumar,Saroja Devi B.,Chandrashekhar,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726,1635,2225,593
Door Bell,(2017),0.0,Drama,4.0,7,Agrawal Mukesh Narayan,Shubhra Ghosh,Nataliya Kozhenova,Nishant Kumar,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2133,1516,1722
Door Gagan Ki Chhaon Men,(1964),0.0,"Drama, Musical",8.2,53,Kishore Kumar,Kishore Kumar,Supriya Choudhury,Amit Kumar,"['Drama', 'Musical']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1304,1067,2562,191
Door Ka Raahi,(1971),0.0,Drama,7.7,47,Kishore Kumar,Kishore Kumar,Ashok Kumar,Tanuja,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,1067,358,2782
Door Ki Awaaz,(1964),0.0,Romance,6.0,33,Devendra Goel,Joy Mukherjee,Saira Banu,Pran,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,680,945,2129,1845
Doordarshan,(2020),0.0,"Comedy, Drama",6.2,0,Gagan Puri,Manu Rishi Chadha,Mahie Gill,Dolly Ahluwalia,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1238,1248,749
Dooriyaan,(1979),,"Drama, Family",6.1,18,Bhimsain,Uttam Kumar,Sharmila Tagore,Shreeram Lagoo,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,2399,2312,2542
Doosara Aadmi,(1977),0.0,"Drama, Family, Romance",7.0,168,Ramesh Talwar,Shashi Kapoor,Rishi Kapoor,Neetu Singh,"['Drama', 'Family', 'Romance']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2182,2082,2029,1669
Doosri Dulhan,(1983),0.0,"Drama, Family",6.9,15,Lekh Tandon,Victor Banerjee,Sharmila Tagore,Shabana Azmi,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,2434,2312,2417
Doosri Sita,(1974),,"Drama, Family",6.2,8,Gogi Anand,Ramesh Sharma,Romesh Sharma,Jaya Bachchan,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,1751,2062,1036
Dor,(2006),0.0,Drama,7.9,0,Nagesh Kukunoor,Ayesha Takia,Shreyas Talpade,Gul Panag,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,417,2391,872
Dosh,(2007),0.0,"Crime, Drama, Mystery",5.3,13,Pappu Palviendra,Sadashiv Amrapurkar,Kulbir Badesron,Pinky Chinoy,"['Crime', 'Drama', 'Mystery']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1792,1901,1138,1798
Dost,(1944),,Drama,6.0,6,Shaukat Hussain Rizvi,Maya Banerjee,Husn Banu,Kanhaiyalal Chaturvedi,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,1265,843,1145
Dost,(1974),0.0,Drama,7.0,222,Dulal Guha,Dharmendra,Hema Malini,Shatrughan Sinha,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,631,818,2480
Dost,(1989),0.0,Action,5.2,36,K. Muralimohana Rao,Mithun Chakraborty,Amala Akkineni,Vikas Anand,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,1304,142,2947
Dost Garibon Ka,(1989),,"Action, Comedy",4.3,30,C.P. Dixit,Govinda,Neelam Kothari,Sumeet Saigal,"['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,767,1547,2701
Dosti,(1964),0.0,"Drama, Family, Musical",8.4,0,Satyen Bose,Sudhir Kumar,Sushil Kumar,Sanjay Khan,"['Drama', 'Family', 'Musical']",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2519,2239,2579,2332
Dosti,(1946),,Unknown,7.1,10,Master Bhagwan,Master Bhagwan,Unknown,Unknown,['Unknown'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1515,1256,2681,2853
Dosti Dushmani,(1986),0.0,"Action, Drama",5.7,71,Rama Rao Tatineni,Asrani,Bhanupriya,Poonam Dhillon,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,389,447,1816
Dosti Ke Side Effects,(2019),0.0,Drama,3.3,46,Hadi ali Abar,Muntazir Ahmad,Vikrant Anand,Sai Ballal,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,1364,2777,2266
Dosti Ki Saugandh,(1993),,"Action, Drama",3.3,6,Mohanji Prasad,Chandni,Ajinkya Deo,Shakti Kapoor,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,529,95,2438
Dosti: Friends Forever,(2005),0.0,"Drama, Romance",5.5,0,Suneel Darshan,Akshay Kumar,Bobby Deol,Kareena Kapoor,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2789,145,479,1171
Double Boss,(2011),,Action,5.8,21,Raghuraj,Navya Nair,Shivaji Prabhu,Darshan Thoogudeep,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1427,2365,645
Double Cross,(1972),,"Action, Thriller",4.9,24,Gogi Anand,Vijay Anand,Rekha,Madan Puri,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,845,2440,2003,1324
Double Cross: Ek Dhoka,(2005),0.0,Comedy,4.2,44,Vicky Tejwani,Ayesha Jhulka,Negar Khan,Sahil Khan,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998,416,1560,2262
Double Dhamaal,(2011),0.0,"Comedy, Crime, Drama",3.8,0,Indra Kumar,Sanjay Dutt,Riteish Deshmukh,Arshad Warsi,"['Comedy', 'Crime', 'Drama']",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1969,2035,360
Downup the Exit 796,(2018),0.0,Thriller,8.2,37,Jaimin Bal,Rajesh Desai,Ruchika Dhankhar,Aniket Dhawalshankh,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042,1700,2079,242
Dozakh in Search of Heaven,(2015),0.0,Drama,7.0,62,Zaigham Imam,Garrick Chaudhary,Roobie,Lalit Mohan Tiwari,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131,727,2068,1282
Dr. Cabbie,(2014),0.0,Comedy,6.0,0,Jean-François Pouliot,Vinay Virmani,Adrianne Palicki,Kunal Nayyar,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,2481,69,1263
Dr. Kotnis Ki Amar Kahani,(1947),0.0,"Biography, Drama, War",6.8,77,Shantaram Rajaram Vankudre,Shantaram Rajaram Vankudre,Jayashree,Keshavrao Date,"['Biography', 'Drama', 'War']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2579,2064,941,1190
Dr. Vidya,(1962),,Drama,6.5,20,Rajendra Bhatia,Manoj Kumar,Vyjayanthimala,Mumtaz Begum,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063,1230,2824,1569
Dracula,(1999),0.0,Horror,3.8,18,Bhooshan Lal,Priya Rao,Kiran Kumar,Mohan Joshi,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,511,1616,1099,1505
Dracula 2012,(2013),0.0,Horror,1.9,128,Vinayan,Thilakan,Shraddha Das,Monal Gajjar,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3045,2350,2381,1526
Draupadi,(1931),0.0,Drama,5.3,6,Bhagwati Prasad Mishra,Khalil,Ermeline,Jillo,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1047,676,1071
Dreadlocks Story,(2014),0.0,"Documentary, History",8.1,8,Linda Aïnouche,Atma,David Hinds,Bill 'Blade' Howell,"['Documentary', 'History']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1383,392,569,530
